t, i, q
+1.262400E+00,+64.322E-03,-70.352E-03
+1.264900E+00,+66.332E-03,-67.839E-03
+1.267400E+00,+66.332E-03,-69.347E-03
+1.269900E+00,+69.849E-03,-63.819E-03
+1.272400E+00,+68.342E-03,-68.342E-03
+1.274900E+00,+69.849E-03,-64.824E-03
+1.277400E+00,+71.357E-03,-61.307E-03
+1.279900E+00,+72.362E-03,-62.312E-03
+1.282400E+00,+72.362E-03,-62.312E-03
+1.284900E+00,+74.372E-03,-58.794E-03
+1.287400E+00,+75.377E-03,-59.296E-03
+1.289900E+00,+74.372E-03,-57.789E-03
+1.292400E+00,+76.382E-03,-54.271E-03
+1.294900E+00,+76.382E-03,-52.764E-03
+1.297400E+00,+77.387E-03,-50.251E-03
+1.299900E+00,+78.392E-03,-50.251E-03
+1.302400E+00,+80.402E-03,-52.261E-03
+1.304900E+00,+78.894E-03,-46.231E-03
+1.307400E+00,+79.397E-03,-47.236E-03
+1.309900E+00,+79.899E-03,-47.739E-03
+1.312400E+00,+82.412E-03,-42.211E-03
+1.314900E+00,+80.402E-03,-40.704E-03
+1.317400E+00,+81.407E-03,-41.206E-03
+1.319900E+00,+80.402E-03,-36.181E-03
+1.322400E+00,+82.412E-03,-40.201E-03
+1.324900E+00,+83.417E-03,-34.171E-03
+1.327400E+00,+82.412E-03,-34.171E-03
+1.329900E+00,+83.920E-03,-32.663E-03
+1.332400E+00,+84.422E-03,-30.151E-03
+1.334900E+00,+85.930E-03,-30.151E-03
+1.337400E+00,+83.417E-03,-29.146E-03
+1.339900E+00,+82.915E-03,-25.628E-03
+1.342400E+00,+86.432E-03,-24.121E-03
+1.344900E+00,+86.432E-03,-24.121E-03
+1.347400E+00,+84.422E-03,-22.111E-03
+1.349900E+00,+86.432E-03,-20.101E-03
+1.352400E+00,+86.432E-03,-18.090E-03
+1.354900E+00,+86.432E-03,-17.085E-03
+1.357400E+00,+84.422E-03,-16.080E-03
+1.359900E+00,+82.915E-03,-10.050E-03
+1.362400E+00,+84.422E-03,-12.060E-03
+1.364900E+00,+84.925E-03,-11.558E-03
+1.367400E+00,+84.422E-03,-6.030E-03
+1.369900E+00,+85.427E-03,-6.533E-03
+1.372400E+00,+82.412E-03,-6.030E-03
+1.374900E+00,+83.920E-03,-1.508E-03
+1.377400E+00,+82.412E-03,-2.010E-03
+1.379900E+00,+84.422E-03,-2.010E-03
+1.382400E+00,+80.402E-03,+0.0E+00
+1.384900E+00,+80.905E-03,+4.020E-03
+1.387400E+00,+80.402E-03,+4.020E-03
+1.389900E+00,+79.899E-03,+6.030E-03
+1.392400E+00,+80.402E-03,+4.020E-03
+1.394900E+00,+77.889E-03,+10.050E-03
+1.397400E+00,+78.392E-03,+11.055E-03
+1.399900E+00,+78.392E-03,+10.553E-03
+1.402400E+00,+76.382E-03,+16.080E-03
+1.404900E+00,+75.377E-03,+12.563E-03
+1.407400E+00,+75.377E-03,+14.070E-03
+1.409900E+00,+74.372E-03,+17.588E-03
+1.412400E+00,+72.362E-03,+16.080E-03
+1.414900E+00,+72.362E-03,+19.095E-03
+1.417400E+00,+70.352E-03,+21.106E-03
+1.419900E+00,+71.859E-03,+23.618E-03
+1.422400E+00,+68.342E-03,+24.121E-03
+1.424900E+00,+66.834E-03,+26.131E-03
+1.427400E+00,+68.342E-03,+23.116E-03
+1.429900E+00,+64.824E-03,+26.131E-03
+1.432400E+00,+66.332E-03,+28.141E-03
+1.434900E+00,+65.829E-03,+29.648E-03
+1.437400E+00,+61.307E-03,+31.156E-03
+1.439900E+00,+60.302E-03,+31.658E-03
+1.442400E+00,+60.302E-03,+28.141E-03
+1.444900E+00,+57.789E-03,+32.161E-03
+1.447400E+00,+57.286E-03,+34.171E-03
+1.449900E+00,+57.789E-03,+32.663E-03
+1.452400E+00,+56.281E-03,+36.181E-03
+1.454900E+00,+55.779E-03,+36.181E-03
+1.457400E+00,+51.256E-03,+37.186E-03
+1.459900E+00,+51.759E-03,+39.698E-03
+1.462400E+00,+48.241E-03,+36.181E-03
+1.464900E+00,+48.744E-03,+40.201E-03
+1.467400E+00,+48.241E-03,+40.201E-03
+1.469900E+00,+46.231E-03,+38.693E-03
+1.472400E+00,+42.211E-03,+42.211E-03
+1.474900E+00,+42.714E-03,+41.709E-03
+1.477400E+00,+43.216E-03,+40.201E-03
+1.479900E+00,+40.201E-03,+40.201E-03
+1.482400E+00,+40.201E-03,+42.211E-03
+1.484900E+00,+40.201E-03,+41.206E-03
+1.487400E+00,+37.186E-03,+42.211E-03
+1.489900E+00,+34.171E-03,+40.704E-03
+1.492400E+00,+30.151E-03,+44.221E-03
+1.494900E+00,+31.658E-03,+40.704E-03
+1.497400E+00,+30.151E-03,+46.231E-03
+1.499900E+00,+27.638E-03,+42.714E-03
+1.502400E+00,+26.131E-03,+42.211E-03
+1.504900E+00,+26.633E-03,+42.211E-03
+1.507400E+00,+23.116E-03,+43.216E-03
+1.509900E+00,+21.608E-03,+42.211E-03
+1.512400E+00,+24.121E-03,+42.211E-03
+1.514900E+00,+18.090E-03,+43.216E-03
+1.517400E+00,+20.101E-03,+42.211E-03
+1.519900E+00,+14.573E-03,+42.211E-03
+1.522400E+00,+14.070E-03,+42.211E-03
+1.524900E+00,+15.578E-03,+42.211E-03
+1.527400E+00,+9.045E-03,+41.206E-03
+1.529900E+00,+12.060E-03,+40.704E-03
+1.532400E+00,+10.050E-03,+40.201E-03
+1.534900E+00,+6.030E-03,+41.709E-03
+1.537400E+00,+6.030E-03,+41.206E-03
+1.539900E+00,+6.030E-03,+40.201E-03
+1.542400E+00,+2.010E-03,+38.191E-03
+1.544900E+00,+3.518E-03,+38.191E-03
+1.547400E+00,+2.010E-03,+38.191E-03
+1.549900E+00,+1.005E-03,+38.191E-03
+1.552400E+00,+0.0E+00,+36.181E-03
+1.554900E+00,-5.528E-03,+34.171E-03
+1.557400E+00,-5.025E-03,+34.171E-03
+1.559900E+00,-5.528E-03,+38.191E-03
+1.562400E+00,-8.040E-03,+32.161E-03
+1.564900E+00,-6.030E-03,+33.668E-03
+1.567400E+00,-9.045E-03,+33.166E-03
+1.569900E+00,-12.060E-03,+30.653E-03
+1.572400E+00,-12.060E-03,+30.151E-03
+1.574900E+00,-12.060E-03,+32.663E-03
+1.577400E+00,-13.065E-03,+26.131E-03
+1.579900E+00,-15.578E-03,+29.648E-03
+1.582400E+00,-18.090E-03,+26.131E-03
+1.584900E+00,-18.593E-03,+23.618E-03
+1.587400E+00,-18.090E-03,+25.126E-03
+1.589900E+00,-20.101E-03,+22.111E-03
+1.592400E+00,-20.101E-03,+22.111E-03
+1.594900E+00,-20.603E-03,+21.608E-03
+1.597400E+00,-23.116E-03,+19.095E-03
+1.599900E+00,-22.613E-03,+19.598E-03
+1.602400E+00,-22.111E-03,+18.090E-03
+1.604900E+00,-24.623E-03,+18.090E-03
+1.607400E+00,-26.131E-03,+17.085E-03
+1.609900E+00,-24.623E-03,+18.090E-03
+1.612400E+00,-26.131E-03,+14.070E-03
+1.614900E+00,-28.141E-03,+12.060E-03
+1.617400E+00,-27.136E-03,+7.035E-03
+1.619900E+00,-30.151E-03,+8.040E-03
+1.622400E+00,-32.161E-03,+10.050E-03
+1.624900E+00,-30.151E-03,+4.523E-03
+1.627400E+00,-32.161E-03,+4.020E-03
+1.629900E+00,-32.161E-03,+4.020E-03
+1.632400E+00,-36.181E-03,+2.010E-03
+1.634900E+00,-32.161E-03,+0.0E+00
+1.637400E+00,-33.166E-03,+1.005E-03
+1.639900E+00,-34.171E-03,-2.010E-03
+1.642400E+00,-36.181E-03,-2.010E-03
+1.644900E+00,-32.663E-03,-4.020E-03
+1.647400E+00,-36.181E-03,-6.030E-03
+1.649900E+00,-35.678E-03,-8.543E-03
+1.652400E+00,-36.181E-03,-14.070E-03
+1.654900E+00,-34.673E-03,-10.553E-03
+1.657400E+00,-37.186E-03,-12.060E-03
+1.659900E+00,-36.181E-03,-16.080E-03
+1.662400E+00,-34.171E-03,-18.090E-03
+1.664900E+00,-36.181E-03,-15.578E-03
+1.667400E+00,-30.151E-03,+13.065E-03
+1.669900E+00,-30.151E-03,+11.055E-03
+1.672400E+00,-28.141E-03,+10.050E-03
+1.674900E+00,-35.176E-03,+10.050E-03
+1.677400E+00,-31.156E-03,+8.040E-03
+1.679900E+00,-32.663E-03,+8.040E-03
+1.682400E+00,-36.181E-03,+2.010E-03
+1.684900E+00,-34.171E-03,+2.513E-03
+1.687400E+00,-33.166E-03,+3.015E-03
+1.689900E+00,-36.181E-03,-3.015E-03
+1.692400E+00,-36.181E-03,+0.0E+00
+1.694900E+00,-38.191E-03,-4.020E-03
+1.697400E+00,-38.191E-03,-5.025E-03
+1.699900E+00,-36.181E-03,-2.513E-03
+1.702400E+00,-40.201E-03,-6.030E-03
+1.704900E+00,-38.693E-03,-9.548E-03
+1.707400E+00,-38.191E-03,-10.050E-03
+1.709900E+00,-40.201E-03,-15.578E-03
+1.712400E+00,-40.201E-03,-14.070E-03
+1.714900E+00,-41.709E-03,-13.065E-03
+1.717400E+00,-40.201E-03,-19.095E-03
+1.719900E+00,-40.201E-03,-16.583E-03
+1.722400E+00,-40.201E-03,-20.101E-03
+1.724900E+00,-38.693E-03,-24.121E-03
+1.727400E+00,-41.206E-03,-23.116E-03
+1.729900E+00,-39.698E-03,-29.146E-03
+1.732400E+00,-40.201E-03,-28.141E-03
+1.734900E+00,-38.693E-03,-29.648E-03
+1.737400E+00,-39.196E-03,-33.166E-03
+1.739900E+00,-40.201E-03,-32.663E-03
+1.742400E+00,-40.201E-03,-32.161E-03
+1.744900E+00,-39.196E-03,-36.181E-03
+1.747400E+00,-37.186E-03,-36.181E-03
+1.749900E+00,-38.191E-03,-38.191E-03
+1.752400E+00,-36.181E-03,-40.201E-03
+1.754900E+00,-37.688E-03,-40.201E-03
+1.757400E+00,-37.186E-03,-46.231E-03
+1.759900E+00,-37.688E-03,-45.226E-03
+1.762400E+00,-36.181E-03,-46.231E-03
+1.764900E+00,-36.181E-03,-48.744E-03
+1.767400E+00,-34.171E-03,-49.246E-03
+1.769900E+00,-34.673E-03,-50.251E-03
+1.772400E+00,-32.161E-03,-58.291E-03
+1.774900E+00,-34.171E-03,-55.779E-03
+1.777400E+00,-33.166E-03,-57.286E-03
+1.779900E+00,-32.161E-03,-58.291E-03
+1.782400E+00,-32.161E-03,-60.302E-03
+1.784900E+00,-31.658E-03,-60.302E-03
+1.787400E+00,-29.146E-03,-64.322E-03
+1.789900E+00,-29.648E-03,-64.322E-03
+1.792400E+00,-26.131E-03,-64.322E-03
+1.794900E+00,-28.141E-03,-64.824E-03
+1.797400E+00,-27.136E-03,-67.337E-03
+1.799900E+00,-22.111E-03,-70.352E-03
+1.802400E+00,-24.121E-03,-70.352E-03
+1.804900E+00,-24.121E-03,-69.849E-03
+1.807400E+00,-20.101E-03,-73.367E-03
+1.809900E+00,-19.095E-03,-72.362E-03
+1.812400E+00,-22.111E-03,-72.362E-03
+1.814900E+00,-14.573E-03,-76.382E-03
+1.817400E+00,-18.090E-03,-76.382E-03
+1.819900E+00,-16.080E-03,-75.377E-03
+1.822400E+00,-14.070E-03,-78.392E-03
+1.824900E+00,-13.065E-03,-78.894E-03
+1.827400E+00,-11.055E-03,-82.412E-03
+1.829900E+00,-9.548E-03,-80.905E-03
+1.832400E+00,-8.040E-03,-78.392E-03
+1.834900E+00,-6.533E-03,-85.930E-03
+1.837400E+00,-6.030E-03,-84.422E-03
+1.839900E+00,-6.533E-03,-83.920E-03
+1.842400E+00,-4.020E-03,-82.412E-03
+1.844900E+00,-2.010E-03,-84.422E-03
+1.847400E+00,-3.015E-03,-85.427E-03
+1.849900E+00,-1.508E-03,-86.432E-03
+1.852400E+00,+0.0E+00,-88.442E-03
+1.854900E+00,+0.0E+00,-88.442E-03
+1.857400E+00,+5.025E-03,-87.437E-03
+1.859900E+00,+5.528E-03,-86.935E-03
+1.862400E+00,+12.060E-03,-88.442E-03
+1.864900E+00,+9.548E-03,-87.940E-03
+1.867400E+00,+9.045E-03,-88.442E-03
+1.869900E+00,+11.055E-03,-89.950E-03
+1.872400E+00,+12.060E-03,-90.452E-03
+1.874900E+00,+12.563E-03,-90.452E-03
+1.877400E+00,+18.090E-03,-90.452E-03
+1.879900E+00,+17.588E-03,-90.452E-03
+1.882400E+00,+18.090E-03,-88.442E-03
+1.884900E+00,+23.116E-03,-91.457E-03
+1.887400E+00,+21.106E-03,-90.452E-03
+1.889900E+00,+25.126E-03,-88.442E-03
+1.892400E+00,+28.141E-03,-90.452E-03
+1.894900E+00,+24.623E-03,-89.950E-03
+1.897400E+00,+29.146E-03,-88.442E-03
+1.899900E+00,+30.151E-03,-88.442E-03
+1.902400E+00,+30.151E-03,-90.452E-03
+1.904900E+00,+34.171E-03,-87.940E-03
+1.907400E+00,+34.171E-03,-88.442E-03
+1.909900E+00,+33.668E-03,-86.935E-03
+1.912400E+00,+38.191E-03,-88.442E-03
+1.914900E+00,+37.186E-03,-86.935E-03
+1.917400E+00,+37.186E-03,-86.432E-03
+1.919900E+00,+41.709E-03,-84.925E-03
+1.922400E+00,+42.211E-03,-84.422E-03
+1.924900E+00,+46.231E-03,-83.920E-03
+1.927400E+00,+45.226E-03,-83.417E-03
+1.929900E+00,+47.236E-03,-83.417E-03
+1.932400E+00,+48.241E-03,-82.412E-03
+1.934900E+00,+49.246E-03,-83.417E-03
+1.937400E+00,+50.251E-03,-84.422E-03
+1.939900E+00,+52.261E-03,-78.894E-03
+1.942400E+00,+52.261E-03,-80.402E-03
+1.944900E+00,+52.764E-03,-82.412E-03
+1.947400E+00,+56.281E-03,-78.392E-03
+1.949900E+00,+56.784E-03,-77.387E-03
+1.952400E+00,+58.291E-03,-76.382E-03
+1.954900E+00,+61.809E-03,-74.874E-03
+1.957400E+00,+60.302E-03,-74.372E-03
+1.959900E+00,+63.819E-03,-72.864E-03
+1.962400E+00,+66.332E-03,-72.362E-03
+1.964900E+00,+62.814E-03,-73.869E-03
+1.967400E+00,+69.347E-03,-71.357E-03
+1.969900E+00,+66.332E-03,-68.844E-03
+1.972400E+00,+64.322E-03,-68.342E-03
+1.974900E+00,+67.839E-03,-65.829E-03
+1.977400E+00,+69.347E-03,-67.337E-03
+1.979900E+00,+69.849E-03,-64.824E-03
+1.982400E+00,+72.362E-03,-64.322E-03
+1.984900E+00,+71.859E-03,-64.322E-03
+1.987400E+00,+74.372E-03,-57.286E-03
+1.989900E+00,+74.874E-03,-56.784E-03
+1.992400E+00,+74.372E-03,-60.302E-03
+1.994900E+00,+76.884E-03,-55.779E-03
+1.997400E+00,+75.377E-03,-53.266E-03
+1.999900E+00,+75.879E-03,-54.271E-03
+2.002400E+00,+80.402E-03,-50.251E-03
+2.004900E+00,+78.894E-03,-50.251E-03
+2.007400E+00,+78.392E-03,-50.251E-03
+2.009900E+00,+78.894E-03,-48.241E-03
+2.012400E+00,+80.402E-03,-44.221E-03
+2.014900E+00,+79.899E-03,-46.231E-03
+2.017400E+00,+82.412E-03,-42.211E-03
+2.019900E+00,+83.920E-03,-40.704E-03
+2.022400E+00,+84.422E-03,-42.211E-03
+2.024900E+00,+82.915E-03,-37.688E-03
+2.027400E+00,+84.422E-03,-39.196E-03
+2.029900E+00,+82.915E-03,-32.663E-03
+2.032400E+00,+84.422E-03,-34.171E-03
+2.034900E+00,+83.920E-03,-33.166E-03
+2.037400E+00,+85.427E-03,-30.151E-03
+2.039900E+00,+86.432E-03,-29.648E-03
+2.042400E+00,+84.422E-03,-30.151E-03
+2.044900E+00,+85.930E-03,-24.623E-03
+2.047400E+00,+86.432E-03,-24.121E-03
+2.049900E+00,+85.427E-03,-25.628E-03
+2.052400E+00,+84.422E-03,-20.101E-03
+2.054900E+00,+85.427E-03,-19.095E-03
+2.057400E+00,+87.437E-03,-15.075E-03
+2.059900E+00,+85.427E-03,-16.080E-03
+2.062400E+00,+86.432E-03,-16.080E-03
+2.064900E+00,+84.422E-03,-12.563E-03
+2.067400E+00,+83.417E-03,-10.050E-03
+2.069900E+00,+84.925E-03,-10.050E-03
+2.072400E+00,+84.422E-03,-6.030E-03
+2.074900E+00,+82.915E-03,-8.040E-03
+2.077400E+00,+82.412E-03,-7.035E-03
+2.079900E+00,+82.915E-03,-2.010E-03
+2.082400E+00,+86.432E-03,-0.0E+00
+2.084900E+00,+80.905E-03,+2.010E-03
+2.087400E+00,+81.407E-03,+1.005E-03
+2.089900E+00,+82.412E-03,+1.508E-03
+2.092400E+00,+80.402E-03,+8.040E-03
+2.094900E+00,+80.402E-03,+6.030E-03
+2.097400E+00,+78.392E-03,+6.030E-03
+2.099900E+00,+79.397E-03,+9.548E-03
+2.102400E+00,+78.392E-03,+10.050E-03
+2.104900E+00,+78.392E-03,+11.055E-03
+2.107400E+00,+75.377E-03,+13.065E-03
+2.109900E+00,+73.367E-03,+12.060E-03
+2.112400E+00,+78.392E-03,+16.080E-03
+2.114900E+00,+70.854E-03,+18.090E-03
+2.117400E+00,+72.362E-03,+16.080E-03
+2.119900E+00,+71.859E-03,+23.116E-03
+2.122400E+00,+72.362E-03,+24.121E-03
+2.124900E+00,+69.347E-03,+22.111E-03
+2.127400E+00,+67.337E-03,+25.126E-03
+2.129900E+00,+65.327E-03,+22.111E-03
+2.132400E+00,+68.342E-03,+28.141E-03
+2.134900E+00,+66.332E-03,+24.623E-03
+2.137400E+00,+65.327E-03,+27.136E-03
+2.139900E+00,+66.332E-03,+26.633E-03
+2.142400E+00,+62.312E-03,+34.171E-03
+2.144900E+00,+62.814E-03,+30.653E-03
+2.147400E+00,+61.307E-03,+31.156E-03
+2.149900E+00,+58.794E-03,+32.161E-03
+2.152400E+00,+62.312E-03,+32.161E-03
+2.154900E+00,+55.276E-03,+34.171E-03
+2.157400E+00,+55.276E-03,+37.186E-03
+2.159900E+00,+54.271E-03,+36.181E-03
+2.162400E+00,+50.251E-03,+34.171E-03
+2.164900E+00,+49.749E-03,+38.693E-03
+2.167400E+00,+50.251E-03,+38.191E-03
+2.169900E+00,+45.226E-03,+40.201E-03
+2.172400E+00,+48.241E-03,+38.191E-03
+2.174900E+00,+47.236E-03,+39.698E-03
+2.177400E+00,+43.216E-03,+42.211E-03
+2.179900E+00,+43.719E-03,+40.201E-03
+2.182400E+00,+38.191E-03,+40.201E-03
+2.184900E+00,+37.186E-03,+43.216E-03
+2.187400E+00,+38.191E-03,+42.211E-03
+2.189900E+00,+33.668E-03,+41.709E-03
+2.192400E+00,+36.181E-03,+44.221E-03
+2.194900E+00,+35.678E-03,+42.211E-03
+2.197400E+00,+31.156E-03,+42.211E-03
+2.199900E+00,+30.151E-03,+43.216E-03
+2.202400E+00,+32.161E-03,+46.231E-03
+2.204900E+00,+26.131E-03,+45.729E-03
+2.207400E+00,+27.136E-03,+42.211E-03
+2.209900E+00,+27.638E-03,+44.724E-03
+2.212400E+00,+22.111E-03,+46.231E-03
+2.214900E+00,+22.111E-03,+43.216E-03
+2.217400E+00,+18.090E-03,+43.216E-03
+2.219900E+00,+18.593E-03,+42.714E-03
+2.222400E+00,+18.090E-03,+44.221E-03
+2.224900E+00,+15.578E-03,+43.719E-03
+2.227400E+00,+15.075E-03,+43.216E-03
+2.229900E+00,+16.080E-03,+43.719E-03
+2.232400E+00,+10.050E-03,+44.221E-03
+2.234900E+00,+10.050E-03,+40.201E-03
+2.237400E+00,+10.050E-03,+42.211E-03
+2.239900E+00,+6.030E-03,+41.709E-03
+2.242400E+00,+6.030E-03,+42.211E-03
+2.244900E+00,+5.528E-03,+38.191E-03
+2.247400E+00,+2.010E-03,+40.201E-03
+2.249900E+00,+2.010E-03,+40.201E-03
+2.252400E+00,-2.010E-03,+36.181E-03
+2.254900E+00,+0.0E+00,+38.693E-03
+2.257400E+00,-1.005E-03,+37.186E-03
+2.259900E+00,-3.518E-03,+36.181E-03
+2.262400E+00,-6.030E-03,+34.171E-03
+2.264900E+00,-4.523E-03,+37.186E-03
+2.267400E+00,-8.040E-03,+32.161E-03
+2.269900E+00,-7.538E-03,+34.171E-03
+2.272400E+00,-8.040E-03,+34.171E-03
+2.274900E+00,-10.050E-03,+33.166E-03
+2.277400E+00,-12.060E-03,+30.151E-03
+2.279900E+00,-12.563E-03,+28.141E-03
+2.282400E+00,-14.070E-03,+28.141E-03
+2.284900E+00,-14.070E-03,+28.643E-03
+2.287400E+00,-18.090E-03,+27.136E-03
+2.289900E+00,-16.583E-03,+24.623E-03
+2.292400E+00,-20.101E-03,+26.131E-03
+2.294900E+00,-19.598E-03,+22.111E-03
+2.297400E+00,-20.101E-03,+23.116E-03
+2.299900E+00,-20.101E-03,+19.095E-03
+2.302400E+00,-24.121E-03,+20.101E-03
+2.304900E+00,-20.603E-03,+18.593E-03
+2.307400E+00,-22.111E-03,+19.095E-03
+2.309900E+00,-24.121E-03,+17.085E-03
+2.312400E+00,-26.131E-03,+16.080E-03
+2.314900E+00,-29.648E-03,+10.553E-03
+2.317400E+00,-26.131E-03,+12.060E-03
+2.319900E+00,-28.141E-03,+12.563E-03
+2.322400E+00,-30.151E-03,+6.030E-03
+2.324900E+00,-30.653E-03,+7.035E-03
+2.327400E+00,-30.151E-03,+8.040E-03
+2.329900E+00,-30.653E-03,+2.513E-03
+2.332400E+00,-32.161E-03,+2.010E-03
+2.334900E+00,-29.146E-03,+5.528E-03
+2.337400E+00,-33.166E-03,+1.005E-03
+2.339900E+00,-34.171E-03,+1.508E-03
+2.342400E+00,-32.161E-03,+4.020E-03
+2.344900E+00,-36.181E-03,-2.010E-03
+2.347400E+00,-34.171E-03,-5.025E-03
+2.349900E+00,-36.683E-03,-7.538E-03
+2.352400E+00,-34.171E-03,-8.040E-03
+2.354900E+00,-34.171E-03,-7.035E-03
+2.357400E+00,-36.181E-03,-11.055E-03
+2.359900E+00,-36.181E-03,-10.553E-03
+2.362400E+00,-36.181E-03,-12.060E-03
+2.364900E+00,-35.678E-03,-14.573E-03
+2.367400E+00,-38.191E-03,-16.080E-03
+2.369900E+00,-36.683E-03,-16.583E-03
+2.372400E+00,-28.141E-03,+10.050E-03
+2.374900E+00,-28.643E-03,+13.568E-03
+2.377400E+00,-30.151E-03,+11.055E-03
+2.379900E+00,-32.663E-03,+7.035E-03
+2.382400E+00,-32.161E-03,+6.030E-03
+2.384900E+00,-34.673E-03,+7.538E-03
+2.387400E+00,-35.176E-03,+5.025E-03
+2.389900E+00,-34.673E-03,+3.518E-03
+2.392400E+00,-36.181E-03,-2.010E-03
+2.394900E+00,-37.688E-03,-503E-06
+2.397400E+00,-37.186E-03,-1.005E-03
+2.399900E+00,-38.191E-03,-4.020E-03
+2.402400E+00,-38.191E-03,-4.020E-03
+2.404900E+00,-39.698E-03,-4.020E-03
+2.407400E+00,-39.196E-03,-9.045E-03
+2.409900E+00,-37.186E-03,-11.055E-03
+2.412400E+00,-38.191E-03,-8.040E-03
+2.414900E+00,-40.201E-03,-14.070E-03
+2.417400E+00,-39.196E-03,-14.070E-03
+2.419900E+00,-40.201E-03,-18.090E-03
+2.422400E+00,-38.191E-03,-18.090E-03
+2.424900E+00,-40.201E-03,-17.085E-03
+2.427400E+00,-41.206E-03,-24.121E-03
+2.429900E+00,-40.201E-03,-23.618E-03
+2.432400E+00,-40.201E-03,-22.111E-03
+2.434900E+00,-40.201E-03,-31.156E-03
+2.437400E+00,-42.211E-03,-29.146E-03
+2.439900E+00,-40.201E-03,-29.648E-03
+2.442400E+00,-40.201E-03,-34.171E-03
+2.444900E+00,-38.191E-03,-32.161E-03
+2.447400E+00,-39.196E-03,-34.171E-03
+2.449900E+00,-39.698E-03,-39.698E-03
+2.452400E+00,-40.201E-03,-38.191E-03
+2.454900E+00,-38.191E-03,-42.211E-03
+2.457400E+00,-38.191E-03,-41.206E-03
+2.459900E+00,-37.688E-03,-40.704E-03
+2.462400E+00,-36.181E-03,-46.231E-03
+2.464900E+00,-35.176E-03,-47.739E-03
+2.467400E+00,-37.186E-03,-45.226E-03
+2.469900E+00,-34.673E-03,-52.261E-03
+2.472400E+00,-34.171E-03,-48.241E-03
+2.474900E+00,-35.176E-03,-51.256E-03
+2.477400E+00,-32.161E-03,-55.276E-03
+2.479900E+00,-34.171E-03,-55.779E-03
+2.482400E+00,-30.151E-03,-54.271E-03
+2.484900E+00,-32.161E-03,-57.789E-03
+2.487400E+00,-31.156E-03,-58.291E-03
+2.489900E+00,-29.648E-03,-60.804E-03
+2.492400E+00,-28.141E-03,-62.312E-03
+2.494900E+00,-29.648E-03,-62.814E-03
+2.497400E+00,-25.126E-03,-66.332E-03
